SystemID,InstallationDate,SystemSize,TotalInstalledPrice,SalesTaxCost,RebateOrGrant,PerformanceBasedIncentiveAnnualPayment,PerformanceBasedIncentivesDuration,CustomerSegment,ZipCode,State,ModuleEfficiency
NY_NYSERDA_8870,7/3/2014,11.25,44100,0,11250,0,0,RES,12518,NY,0.153374233
TX_CPS_4659,5/10/2016,7,21121.74,642.9579273,9688.6,0,0,RES,78261,TX,0.166666667
MA_DOER_CEC_19748,4/13/2015,11,48058,0,3250,0,0,RES,1524,MA,0.170807453
MA_DOER_CEC_19631,10/21/2016,8.68,40650,0,-9999,0,0,RES,1301,MA,-9999
CO-Xcel-23556,10/16/2014,2,10200,125.8609409,-9999,0,0,-9999,-9999,CO,-9999
VT_REIP_471,9/10/2009,5.04,39705,0,8750,0,0,RES,5673,VT,-9999
MA_DOER_CEC_62716,2/9/2017,16.2,79115.8,0,-9999,0,0,RES,2180,MA,0.220858896
TX_AE_2196,3/12/2013,7.84,31365,914.1838742,15052.8,0,0,RES,-9999,TX,-9999
TX_AE_4131,7/23/2015,4,16405.98,400.5852846,4202,0,0,RES,-9999,TX,-9999
CA-NEM-600578,3/31/2016,3.71,18995,352.6869366,0,0,0,RES,91913,CA,0.168569809
CT_CGB_8766,5/11/2015,5.61,29452.5,0,0,0,0,RES,6801,CT,0.164516129
CA_LADWP_13775,8/12/2013,5.564421313,34300,666.4910865,2226,0,0,RES,90034,CA,0.161290323
TX_AE_1382,9/26/2011,5.55,25350.92,929.900909,15900.75,0,0,RES,-9999,TX,-9999
CA-NEM-658706,10/11/2013,5.88,-9999,-9999,0,0,0,RES,92010,CA,0.15408805
NY_NYSERDA_20006,6/24/2016,4.24,18020,0,2968,0,0,RES,10312,NY,0.160606061
WI_FOE_4544,11/3/2016,3.71,12243,0,2016.84,0,0,RES,54520,WI,0.158682635
MA_DOER_CEC_60818,3/25/2015,5.355,29452.5,0,-9999,0,0,RES,2451,MA,-9999
MA_DOER_CEC_52556,10/12/2016,3.71,15879,0,-9999,0,0,RES,2769,MA,-9999
NY_NYSERDA_60965,1/10/2017,4.88,29160,0,2425,0,0,RES,11238,NY,0.18597561
NY_NYSERDA_26205,3/20/2017,5.2,22100,0,2600,0,0,RES,11385,NY,0.15884653
UT_OED_15937,3/24/2017,6.84,35082,511.9033065,-9999,0,0,RES,-9999,UT,-9999
CT_CGB_8471,12/16/2014,6.375,31237.5,0,0,0,0,RES,6779,CT,0.164516129
CA_SMUD_5321,6/11/2014,10,27000,1136.09862,1292,0,0,RES,95632,CA,0.161290323
NY_NYSERDA_56633,9/22/2016,3.1,10168,0,1550,0,0,RES,12208,NY,0.18902439
NY_NYSERDA_22550,3/17/2017,5.56,27244.08,0,3335,0,0,RES,10461,NY,0.200613497
CO-Xcel-2865,7/20/2009,5.25,33315,1175.663506,-9999,0,0,-9999,-9999,CO,-9999
CA_LADWP_37816,12/12/2017,3.036280824,40900,281.9696708,759,0,0,RES,90710,CA,0.157407407
CA-NEM-668471,5/7/2014,4.24,-9999,-9999,0,0,0,RES,92027,CA,0.166666667
CA-NEM-695326,1/21/2016,98.56,259741,9369.494466,0,0,0,COM,92108,CA,-9999
NY_NYSERDA_80066,10/26/2016,6.12,34272,0,832,0,0,RES,11542,NY,0.157407407
CA_SMUD_15598,11/8/2016,6.44,-9999,-9999,500,0,0,RES,95831,CA,-9999
NY_NYSERDA_61694,8/31/2011,50.37,366525,8764.431814,87500,0,0,NON-RES,12189,NY,0.142857143
TX_CPS_5268,4/25/2016,6.24,35000,573.1510667,6674.98,0,0,RES,78244,TX,-9999
UT_OED_724,7/1/2013,2.94,11337,284.7805372,-9999,0,0,RES,-9999,UT,-9999
CA-NEM-701055,10/30/2015,6.16,35420,644.4623357,0,0,0,RES,92027,CA,0.182481752
MA_DOER_CEC_66113,1/7/2016,15.045,71313.3,0,-9999,0,0,RES,1801,MA,-9999
CA-NEM-619826,12/16/2016,5.88,34000,558.9755221,0,0,0,RES,92129,CA,0.171779141
TX_AE_2799,12/23/2013,11.18,32000,1303.644861,16183.05,0,0,RES,-9999,TX,-9999
NM-PNM-7553,8/15/2016,6.21,-9999,-9999,-9999,0,0,RES,87506,NM,-9999
NH_PUC_876,12/17/2013,5.72,18943,0,3750,0,0,RES,3593,NH,0.160493827
MA_DOER_CEC_62125,12/20/2017,8.12,36540,0,-9999,0,0,RES,1344,MA,0.173652695
CO-Xcel-4035,10/21/2009,4.256,29009,953.0712154,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-645437,12/22/2011,2.3,16893.41,414.0828676,11898,0,0,RES,92105,CA,-9999
CA-NEM-622381,5/19/2017,4.845,19760,449.9396249,0,0,0,RES,92103,CA,0.173780488
CA-NEM-639544,4/9/2010,11.04,61000,3098.872403,11319,0,0,RES,92028,CA,-9999
Ameren_4221,3/3/2014,8.16,-9999,-9999,-9999,0,0,RES,63110,MO,-9999
CA-NEM-707898,6/17/2016,9.36,11355,887.6327434,0,0,0,RES,91913,CA,0.160493827
MA_DOER_CEC_32685,1/16/2015,7.25,21460,0,-9999,0,0,RES,1913,MA,-9999
CO-Xcel-29853,2/23/2016,3.71,-9999,-9999,0,0,0,-9999,-9999,CO,-9999
CA-NEM-681867,3/26/2015,3.5,-9999,-9999,0,0,0,RES,92128,CA,0.154320988
DCPSC_89,12/30/2009,4.51,-9999,-9999,-9999,0,0,-9999,20007,DC,-9999
NY_NYSERDA_78787,1/20/2016,6.5,36400,0,3250,0,0,RES,12158,NY,0.162638344
CT_CGB_22879,6/21/2017,9.24,20151,0,0,0,0,RES,6076,CT,0.16969697
CA_LADWP_27337,3/9/2016,2.466783049,16218,234.501929,740,0,0,RES,91344,CA,0.160606061
NY_NYSERDA_16468,7/1/2015,8.24,26730,0,2365,0,0,RES,11762,NY,0.18597561
TX_IOUs_1523,11/15/2012,48.06,229450,6319.24203,19552.5,0,0,GOV,79905,TX,-9999
DCPSC_541,7/2/2012,4.08,-9999,-9999,-9999,0,0,-9999,20002,DC,-9999
MA_DOER_CEC_68331,10/28/2015,3.9,18447,0,-9999,0,0,RES,1129,MA,-9999
MA_DOER_CEC_10954,10/3/2014,3972.23,-9999,-9999,-9999,0,0,COM,1034,MA,-9999
NY_NYSERDA_9350,3/3/2015,5.73,25375,0,5153,0,0,RES,10314,NY,0.164516129
UT_OED_816,7/1/2013,1.02,11563,98.80141085,-9999,0,0,RES,-9999,UT,-9999
TX_AE_1894,9/27/2012,2.16,8424,284.0108778,5238,0,0,RES,-9999,TX,-9999
CO-Xcel-30277,10/6/2016,5.72,-9999,-9999,0,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_47015,7/30/2012,7.92,33660,0,13860,0,0,RES,11801,NY,-9999
CT_CGB_12207,10/17/2015,5.865,32130,0,0,0,0,RES,6051,CT,0.157407407
OR_DOE_8401,3/31/2011,99.36,-9999,-9999,-9999,0,0,COM,97826,OR,-9999
NY_NYSERDA_9302,10/9/2014,9.45,40824,0,7295,0,0,RES,10314,NY,0.169811321
NY_NYSERDA_79529,3/31/2016,5.46,30576,0,1583,0,0,RES,10960,NY,0.160493827
MA_DOER_CEC_2798,2/20/2014,2.12,11130,0,848,0,0,RES,2653,MA,-9999
CA-NEM-635556,11/8/2017,10.73,31708,996.4607173,0,0,0,RES,91913,CA,-9999
TX_AE_1208,7/14/2011,6.24,29373.46,1045.510211,18000,0,0,RES,-9999,TX,-9999
UT_OED_2102,7/1/2014,2.16,13915,198.0781497,-9999,0,0,RES,-9999,UT,-9999
NY_NYSERDA_19606,9/10/2015,9.54,42740,0,2862,0,0,RES,11792,NY,0.164596273
CA-NEM-701976,10/6/2015,6.89,35277,720.8353073,0,0,0,RES,92057,CA,0.160606061
CA-NEM-607955,9/27/2016,1.04,4000,98.86641888,0,0,0,RES,92120,CA,0.158536585
CA-NEM-658952,8/20/2013,6.867,-9999,-9999,0,0,0,RES,92009,CA,0.200613497
FL_FEO_575,10/19/2009,4.48,46400,0,17920,0,0,RES,32309,FL,-9999
CA-NEM-637633,12/5/2017,6.27,20865,582.2748087,0,0,0,RES,92131,CA,0.19760479
CT_CGB_2174,12/12/2008,6.45,62238.13,0,25909,0,0,RES,6378,CT,0.173387097
NY_NYSERDA_62653,7/20/2015,12.81,50471,0,10248,0,0,RES,10583,NY,0.18597561
MA_DOER_CEC_26958,8/27/2014,8.1,32400,0,4000,0,0,RES,1543,MA,-9999
NY_NYSERDA_42098,10/9/2002,2.64,19810,1519.284839,15840,0,0,RES,11937,NY,-9999
NM-PNM-10287,6/1/2017,4.42,-9999,-9999,-9999,0,0,RES,-9999,NM,-9999
CT_CGB_12778,8/27/2015,3.9,20475,0,0,0,0,RES,6355,CT,0.160493827
MA_DOER_CEC_38464,5/27/2016,10.14,52221,0,-9999,0,0,RES,2351,MA,-9999
NY_NYSERDA_55249,10/16/2009,4.2,42141,0,16800,0,0,RES,11216,NY,0.169354839
CO-Xcel-155,2/6/2007,3.15,28228,949.8823983,-9999,0,0,-9999,-9999,CO,-9999
NM-PNM-7752,9/15/2016,7.28,-9999,-9999,-9999,0,0,RES,87120,NM,-9999
NY_NYSERDA_74700,4/15/2015,6.12,34272,0,4488,0,0,RES,12306,NY,0.157407407
MA_DOER_CEC_78520,12/30/2007,2.7,23153,0,-9999,0,0,RES,1039,MA,0.116883117
CA-NEM-602422,5/12/2016,4.8,21787,456.3065487,0,0,0,RES,92027,CA,0.182926829
DCPSC_453,10/28/2011,2.176,-9999,-9999,-9999,0,0,-9999,20017,DC,-9999
TX_CPS_2152,1/14/2016,7.14,29919.04,655.8170859,-9999,0,0,RES,78251,TX,0.155487805
MA_DOER_CEC_55701,5/26/2015,7.29,34127.5,0,-9999,0,0,RES,2769,MA,0.164634146
CT_CGB_25568,11/17/2017,4.64,18591.57,0,0,0,0,RES,6424,CT,0.149484536
NY_NYSERDA_54385,7/20/2011,2.52,14364,0,4410,0,0,RES,14886,NY,0.140939597
NY_NYSERDA_22204,4/12/2017,3.92,23544,0,2354,0,0,RES,10469,NY,0.200613497
CT_CGB_16811,1/20/2017,14.56,76440,0,0,0,0,RES,6516,CT,0.160493827
OH-Ohio Public Utilities Commission-281,9/16/2016,16.2,-9999,-9999,-9999,0,0,RES,44070,OH,-9999
NM_REPTC_10427,10/15/2013,3.924,20722.4,0,-9999,-9999,-9999,RES,88030,NM,-9999
NY_NYSERDA_8678,7/20/2015,292.8,721763.96,0,102500,0,0,NON-RES,10977,NY,0.158031088
CA_LADWP_21400,8/27/2015,1.989096715,11980.8,208.1003109,796,0,0,RES,91406,CA,0.163522013
MA_DOER_CEC_34258,7/15/2015,7.2,38479,0,-9999,0,0,RES,1360,MA,-9999
MA_DOER_CEC_43173,12/29/2015,9.36,52416,0,-9999,0,0,RES,1970,MA,-9999
CA-NEM-606976,6/15/2016,3.975,20352,377.8788606,0,0,0,RES,92130,CA,0.168569809
UT_OED_7118,3/3/2016,14.3,45343,1101.142327,-9999,0,0,RES,-9999,UT,-9999
CT_CGB_3942,8/27/2013,9.12,31099.2,0,8307,0,0,RES,6226,CT,0.147239264
CT_CGB_17885,5/16/2016,1.12,4500,0,436,0,0,RES,6615,CT,-9999
NY_NYSERDA_75884,8/24/2015,13.78,77168,0,1158,0,0,RES,11772,NY,0.160493827
CA-NEM-621308,1/12/2017,4.41,22579,409.5425688,0,0,0,RES,92021,CA,0.198412698
MA_DOER_CEC_22312,4/21/2016,7.28,28775,0,-9999,0,0,RES,1720,MA,-9999
NY_NYSERDA_32330,10/17/2017,4.06,15748.74,0,1624,0,0,RES,11414,NY,0.173652695
MA_DOER_CEC_59571,11/29/2016,11.7,43453.68,0,-9999,0,0,RES,2151,MA,-9999
NY_NYSERDA_76105,8/11/2015,8.06,45136,0,4344,0,0,RES,12306,NY,0.162638344
CA-NEM-707728,2/9/2016,3.99,18960,379.3048186,0,0,0,RES,91913,CA,0.169642857
MA_DOER_CEC_1785,7/18/2013,2.75,12051,0,1100,0,0,RES,2474,MA,-9999
MA_DOER_CEC_78667,8/10/2008,4.94,35290,0,17290,0,0,RES,1906,MA,-9999
CO-Xcel-24779,8/14/2015,5.83,21545,340.3343643,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-612515,10/26/2016,10.24,36864,973.4539705,0,0,0,RES,92027,CA,0.195121951
CA_SMUD_13511,8/2/2016,5.2,22204,494.3320944,500,0,0,RES,95610,CA,0.158536585
CO-Xcel-5552,7/17/2010,2.3,11247,374.2108549,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_38216,5/4/2017,10.05,44212,0,-9999,0,0,RES,1340,MA,0.205521472
NY_NYSERDA_10588,3/28/2016,8.93,35457.99,0,4936,0,0,RES,10307,NY,0.157407407
CA_LADWP_2734,6/14/2011,2.385427108,40000,429.4628249,3864,0,0,RES,91325,CA,0.137423313
CT_CGB_7609,3/3/2015,7.848,33354,0,7928,0,0,RES,6093,CT,0.200613497
MA_DOER_CEC_46297,5/16/2016,11.5,48911,0,-9999,0,0,RES,1851,MA,-9999
CA_LADWP_3765,8/6/2010,1.505,9980,422.4459209,4611,0,0,RES,91306,CA,-9999
MO-Kansas City Power & Light-3405,4/17/2017,4,-9999,-9999,-9999,0,0,RES,64109,MO,-9999
CO-Xcel-23005,11/19/2014,5.61,24403.5,353.0399394,-9999,0,0,-9999,-9999,CO,-9999
WI_FOE_1070,3/3/2012,18.36,103900,0,22963,0,0,COM,54209,WI,-9999
CA-NEM-704649,11/6/2015,15.696,21000,1634.452232,0,0,0,RES,92127,CA,0.200613497
NY_NYSERDA_6460,11/17/2014,4.58,23759,0,3685,0,0,RES,10310,NY,0.200613497
CA_LADWP_7287,1/15/2013,5.157906635,35000,617.799876,7737,0,0,RES,91406,CA,0.200613497
NM-PNM-7199,6/15/2016,11.38,-9999,-9999,-9999,0,0,RES,87107,NM,-9999
CA-NEM-682065,11/10/2008,2.1,15929,1135.161332,3262,0,0,RES,92109,CA,-9999
CO-Xcel-26062,3/23/2015,2.86,14369.33,166.9564806,-9999,0,0,-9999,-9999,CO,-9999
UT_OED_2839,7/1/2015,8.4,25575,707.0280117,-9999,0,0,RES,-9999,UT,-9999
CA_SMUD_SolarSmart_1331,3/28/2013,2.76,-9999,-9999,5317.21,0,0,RES,95757,CA,0.185483871
CA-NEM-707429,12/29/2015,3.1,9600,324.323578,0,0,0,RES,92057,CA,0.159793814
CT_CGB_2347,4/20/2009,7.74,56115.01,0,32620,0,0,RES,6795,CT,-9999
CA_LADWP_34796,4/19/2017,8.550830499,44370,794.0882286,2138,0,0,RES,91367,CA,-9999
CA-NEM-616138,11/7/2016,5.985,34238,568.9572279,0,0,0,RES,91911,CA,0.17027027
CA-NEM-600582,5/11/2016,5.72,20020,543.7653038,0,0,0,RES,92040,CA,0.163846924
NY_NYSERDA_77303,3/9/2016,3.64,20384,0,524,0,0,RES,11791,NY,0.163846924
PA_DEP_1875,7/5/2010,5.376,35229.04,1386.753347,11925,0,0,RES,18088,PA,0.137409825
CA-NEM-702172,10/7/2015,7.28,26587,761.6373058,0,0,0,RES,92123,CA,0.163522013
CA_SMUD_18946,7/25/2017,2.8,-9999,-9999,500,0,0,RES,-9999,CA,0.170731707
CA-NEM-703757,10/30/2015,6.875,25025,719.2659996,0,0,0,RES,92130,CA,0.166666667
CT_CGB_7879,5/12/2015,4.9,16950,0,4571,0,0,RES,6441,CT,0.151234568
NM_REPTC_19267,10/10/2011,6.6,41162.5,0,-9999,-9999,-9999,RES,87109,NM,-9999
MA_DOER_CEC_2263,9/19/2013,4,24500,0,1568,0,0,RES,2539,MA,-9999
NY_NYSERDA_78999,12/30/2015,5.57,31164,0,1586,0,0,RES,12052,NY,0.165766005
CA-NEM-652138,1/31/2013,6.24,26801,747.4100442,1080,0,0,RES,92116,CA,0.150943396
MA_DOER_CEC_39876,10/27/2016,10.08,22868,0,-9999,0,0,RES,1810,MA,0.16969697
MA_DOER_CEC_61315,5/20/2015,10.45,35662.44,0,-9999,0,0,RES,1756,MA,-9999
CA-NEM-616641,11/21/2016,7.92,33497,752.9058053,0,0,0,RES,92065,CA,0.220762194
CA-NEM-625585,5/2/2017,6.6,12710,612.9208513,0,0,0,RES,91977,CA,0.166666667
NY_NYSERDA_54753,6/24/2010,2.87,22790,0,11200,0,0,RES,10956,NY,-9999
CA-NEM-669611,3/10/2015,494.1,957186.67,51692.99352,0,24066.6,5,COM,92081,CA,0.158854167
NY_NYSERDA_32567,7/12/2017,10.88,29593,0,4352,0,0,RES,13743,NY,0.170511535
CO-Xcel-8365,5/31/2011,8.385,42075,817.3829171,-9999,0,0,-9999,-9999,CO,-9999
CT_CGB_7837,12/16/2014,5.1,18130,0,0,0,0,RES,6790,CT,0.156441718
MA_DOER_CEC_23610,10/21/2016,3.38,16629.6,0,-9999,0,0,RES,2351,MA,-9999
MA_DOER_CEC_49194,1/2/2015,6.6,26014,0,0,0,0,RES,1373,MA,0.170807453
NY_NYSERDA_3736,10/28/2015,10.46,50227,0,6278,0,0,RES,10990,NY,0.200613497
CA-NEM-647336,1/28/2013,6.75,44142.5,808.4964421,1412,0,0,RES,92025,CA,0.153374233
CA-NEM-616227,10/31/2016,3.72,15900,353.6375752,0,0,0,RES,92021,CA,0.195263291
CA_SMUD_13407,8/30/2016,7.54,32195.8,716.7815369,500,0,0,RES,95670,CA,0.158536585
NM-PNM-4563,10/7/2014,7.65,-9999,-9999,-9999,0,0,RES,87701,NM,-9999
MA_DOER_CEC_52007,7/23/2015,7.65,26950,0,-9999,0,0,RES,1507,MA,-9999
NY_NYSERDA_2070,3/1/2016,2.85,11480,0,1680,0,0,RES,12206,NY,0.173780488
NM-PNM-8127,10/15/2016,6.96,-9999,-9999,-9999,0,0,RES,87114,NM,-9999
Ameren_1052,3/31/2014,18.3,-9999,-9999,-9999,0,0,NON-RES,63132,MO,-9999
CA_LADWP_30022,7/12/2016,1.653044723,10608,157.1448192,496,0,0,RES,91342,CA,0.163522013
MA_DOER_CEC_5750,1/11/2011,4.5,24795,0,4500,0,0,RES,1473,MA,0.139751553
CO-Xcel-23210,10/10/2014,7.5,38250,471.9785286,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_63308,10/24/2017,9.24,18352,0,-9999,0,0,RES,2601,MA,0.192982456
MD_MEA_17543,5/31/2011,9.805,49025,0,4902.5,0,0,RES,-9999,MD,-9999
CA-NEM-666798,2/28/2014,2.16,-9999,-9999,0,0,0,RES,91902,CA,0.160714286
CA-NEM-601431,5/25/2016,8.82,36640,838.4632832,0,0,0,RES,92025,CA,0.192073171
NY_NYSERDA_11636,9/16/2014,17.15,75803,0,17150,0,0,RES,13617,NY,0.151234568
NH_PUC_1687,3/19/2015,7.42,27973,0,3750,0,0,RES,3276,NH,-9999
CT_CGB_10070,3/26/2015,7.14,37485,0,0,0,0,RES,6235,CT,0.164516129
MA_DOER_CEC_36342,12/21/2015,9.69,54264,0,-9999,0,0,RES,1845,MA,-9999
CO-Xcel-20576,2/4/2014,8.085,41233.5,508.7928538,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-632205,11/6/2017,10.03,28407,931.4539604,0,0,0,RES,92084,CA,0.180238526
NY_NYSERDA_80992,4/27/2016,5.72,40205,0,1785,0,0,RES,10567,NY,0.162638344
CA-NEM-687912,4/22/2015,9.54,34022,998.0796562,10604,0,0,RES,92067,CA,0.164596273
CA_LADWP_20625,6/4/2015,4.206932851,27100,440.1314564,1683,0,0,RES,91335,CA,0.200613497
NY_NYSERDA_81547,5/31/2016,7.14,39984,0,1942,0,0,RES,12134,NY,0.157407407
TX_CPS_8182,5/4/2017,3.98,15900,354.8057962,2796.57,0,0,RES,78212,TX,0.158682635
TX_AE_4822,2/3/2016,7.5,19241.2,688.8834936,5760,0,0,RES,-9999,TX,-9999
CA_LADWP_13776,10/29/2013,4.298193453,19700,514.8257947,1719,0,0,RES,91343,CA,0.161290323
UT_OED_14805,8/10/2017,4.64,19024,347.2560442,-9999,0,0,RES,-9999,UT,-9999
CO-Xcel-24887,12/19/2015,1.25,30000,72.97048976,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-692637,6/18/2015,7.02,35942,734.4359734,0,0,0,RES,92064,CA,0.163522013
CA-NEM-641871,2/17/2011,5.04,40219.2,907.3815882,2755,0,0,RES,92129,CA,0.146853147
FL_FEO_1172,10/30/2009,5.25,29400,0,20000,0,0,RES,32541,FL,0.13671875
NY_NYSERDA_3389,5/2/2017,9.16,38455,0,5494,0,0,RES,10940,NY,0.200613497
MA_DOER_CEC_76782,11/5/2014,6.885,33736,0,-9999,0,0,RES,1862,MA,0.164516129
NH_PUC_1816,8/6/2015,9.52,33000,0,3750,0,0,RES,3254,NH,0.166997182
CA_SMUD_9906,11/11/2015,7.56,8946.09,696.2836555,500,0,0,RES,95864,CA,0.166666667
CA-NEM-612499,9/12/2016,5.3,30000,503.8384808,0,0,0,RES,91932,CA,0.164596273
NY_NYSERDA_80646,5/15/2017,6.76,37991.2,0,3380,0,0,RES,10914,NY,0.162638344
MA_DOER_CEC_68727,3/22/2016,6.24,29328,0,-9999,0,0,RES,2324,MA,-9999
PA_DEP_4735,4/4/2011,4.14,27448,549.4125714,5175,0,0,RES,16801,PA,0.137724551
CA-NEM-638100,12/15/2017,6.213,28665,576.9814014,0,0,0,RES,92071,CA,0.200490497
MA_DOER_CEC_40895,9/29/2015,7.28,27328.8,0,3250,0,0,RES,2630,MA,-9999
CA_SMUD_4084,5/29/2013,4.655,23740.5,557.5631019,1096,0,0,RES,95829,CA,0.151234568
CO-Xcel-32706,1/28/2016,6.75,29362.5,356.4892338,-9999,0,0,-9999,-9999,CO,-9999
MO-Kansas City Power & Light-1254,8/7/2013,14.7,-9999,-9999,-9999,0,0,COM,64093,MO,-9999
NM-PNM-8368,11/15/2016,5.1,-9999,-9999,-9999,0,0,RES,87121,NM,-9999
CO-Xcel-7678,12/3/2011,11.52,52983.71,1122.987621,-9999,0,0,-9999,-9999,CO,-9999
CA-NEM-613936,10/3/2016,2,9000,190.1277286,0,0,0,RES,92084,CA,0.154320988
CA-NEM-680871,6/15/2015,6.6,-9999,-9999,0,0,0,RES,92019,CA,0.170807453
DCPSC_1746,4/21/2015,4,-9999,-9999,-9999,0,0,-9999,20019,DC,-9999
UT_OED_9239,11/19/2015,10.2,18859,858.5340142,-9999,0,0,RES,-9999,UT,-9999
CO-Xcel-2225,9/9/2008,4,32000,1186.401454,-9999,0,0,-9999,-9999,CO,-9999
TX_CPS_3443,9/17/2013,27.14,68670,3164.662034,59978.94,0,0,SCHOOL,78259,TX,0.152061856
CT_CGB_6035,8/8/2014,19,66500,0,10004,0,0,RES,6419,CT,0.153374233
CA-NEM-651887,2/11/2013,1.785,-9999,-9999,0,0,0,RES,92114,CA,0.158385093
CO-Xcel-33899,4/5/2016,4.16,18096,219.7029945,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_75944,10/15/2014,5.355,29031.5,0,4000,0,0,RES,2472,MA,0.157407407
CA-NEM-607567,6/23/2016,2.24,3364,212.943056,0,0,0,RES,92116,CA,0.16969697
TX_CPS_3907,3/5/2016,7.43,22423.5,682.4539143,10338.97,0,0,RES,78023,TX,0.141752577
CA-NEM-672591,8/4/2014,9.18,-9999,-9999,0,0,0,RES,92084,CA,0.169811321
NM_REPTC_10511,12/3/2013,8.5,40414,0,-9999,-9999,-9999,RES,88316,NM,-9999
MA_DOER_CEC_21617,6/7/2016,9.156,58725,0,-9999,0,0,RES,1719,MA,-9999
CA-NEM-637521,12/1/2017,3.9,19968,362.180503,0,0,0,RES,92127,CA,0.19411445
CT_CGB_11506,8/5/2015,10.4,36195.89,0,0,0,0,NON-PROFIT,6471,CT,0.158536585
CO-Xcel-32872,7/26/2016,8.32,36192,439.4059889,-9999,0,0,-9999,-9999,CO,-9999
CO-Xcel-18272,1/30/2014,1.2,7142.85,75.51656457,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_36959,5/9/2016,5.985,28032,0,-9999,0,0,RES,1330,MA,-9999
PA_DCED_10,12/1/2010,267,1903000,68873.35263,96120,0,0,COM,-9999,PA,-9999
Ameren_1335,6/16/2015,25.2,-9999,-9999,-9999,0,0,NON-RES,63026,MO,-9999
CA-NEM-618847,12/2/2016,2.835,14515,269.5060553,0,0,0,RES,92128,CA,0.198412698
CA_LADWP_15031,4/9/2015,1.117674167,5993,116.9316403,447,0,0,RES,90094,CA,0.185483871
CA-NEM-662933,11/21/2013,6.095,-9999,-9999,0,0,0,RES,92131,CA,0.164596273
NY_NYSERDA_3797,2/25/2013,4.7,32195,0,7050,0,0,RES,14818,NY,0.148734177
CT_CGB_15752,7/6/2016,5.98,31395,0,0,0,0,RES,6820,CT,0.160493827
MA_DOER_CEC_22987,10/30/2014,4.68,20828,0,3744,0,0,RES,1062,MA,-9999
NY_NYSERDA_72938,12/16/2014,5.1,28560,0,4590,0,0,RES,12148,NY,0.164516129
CA-NEM-651268,1/24/2013,3.36,20496,402.4515623,-9999,0,0,RES,92113,CA,-9999
TX_CPS_10430,10/16/2017,7.59,23500,676.627134,4184.67,0,0,RES,78209,TX,0.192982456
NY_NYSERDA_16362,3/9/2016,9.95,32998,0,4973,0,0,RES,13850,NY,0.157567406
TX_IOUs_628,10/25/2011,5.85,40535.63,980.165823,11700,0,0,RES,75082,TX,-9999
MA_DOER_CEC_43452,11/24/2015,4.94,27664,0,-9999,0,0,RES,2492,MA,0.163522013
CA-NEM-603988,5/6/2016,8.829,50000,839.318858,0,0,0,RES,92673,CA,0.200525659
OH-Ohio Public Utilities Commission-440,3/28/2011,10.34,-9999,-9999,-9999,0,0,-9999,43201,OH,-9999
NY_NYSERDA_21349,12/2/2015,7.28,23233.2,0,4368,0,0,RES,14892,NY,0.156626506
CA_LADWP_26154,1/27/2016,5.454854309,35139,518.5595299,1637,0,0,RES,91325,CA,0.160606061
NY_NYSERDA_83379,8/8/2016,11.97,37706,0,4788,0,0,RES,12601,NY,0.169642857
NH_PUC_2645,1/6/2016,9.72,34992,0,2500,0,0,RES,3835,NH,-9999
CO-Xcel-7250,11/2/2011,2.1,10796,204.7112851,-9999,0,0,-9999,-9999,CO,-9999
MA_DOER_CEC_7095,8/22/2013,6.615,31156.65,0,-9999,0,0,RES,1702,MA,-9999
NY_NYSERDA_75809,9/1/2015,5.46,30576,0,786,0,0,RES,11714,NY,0.160493827
CA-NEM-657520,1/7/2014,15.696,70000,1783.220393,2777,0,0,RES,92082,CA,0.200613497
NY_NYSERDA_23229,12/3/2002,10.56,69057.1,6077.139356,60000,0,0,RES,11590,NY,-9999
CO-Xcel-36250,9/7/2017,16.32,56318,1347.228143,0,0,0,-9999,-9999,CO,-9999
CA-NEM-708477,12/11/2015,4.56,17009,477.0695212,0,0,0,RES,92677,CA,0.169642857
CT_CGB_19332,11/19/2016,4.94,16796,0,0,0,0,RES,6050,CT,0.158536585
CA_SMUD_5258,3/17/2014,1.5,9535,170.4147929,242,0,0,RES,95624,CA,0.151515152
NY_NYSERDA_69341,12/31/2012,5.25,23750,0,7875,0,0,RES,12540,NY,0.154320988
CA-NEM-696972,8/12/2015,3.975,20352,415.8665234,0,0,0,RES,92081,CA,0.160606061
CA-NEM-633204,10/27/2017,4.845,24100,449.9396249,0,0,0,RES,92692,CA,0.173780488
MA_DOER_CEC_71447,11/7/2016,8.215,36310.3,0,-9999,0,0,RES,2762,MA,-9999
CO-Xcel-30957,7/27/2016,2.86,-9999,-9999,0,0,0,-9999,-9999,CO,-9999
NY_NYSERDA_2590,11/10/2016,8.68,33158,0,2604,0,0,RES,12514,NY,0.18902439
CO-Xcel-6263,10/26/2010,5.98,27650,972.9482228,-9999,0,0,-9999,-9999,CO,-9999
