date,date,Size,price,efficiency,CostPerKW,IncentivePct,State,zip
2016-12-21,2016-12-21,11.22,44880.0,0.168367347,3385.360045098039,0.1536599887254902,TX,78216
2016-03-21,2016-03-21,16.58,49736.15,0.157407407,2299.948733413752,0.2332910770133997,NY,13088
2014-02-05,2014-02-05,6.5,28000.0,0.15432098800000002,3157.6923076923076,0.2669642857142857,NY,10924
2016-05-06,2016-05-06,9.88,55328.0,0.160493827,5254.95951417004,0.06161437246963563,NY,12302
2012-11-29,2012-11-29,7.83,43775.0,0.201388889,5590.676883780332,0.0,NM,87123
2014-06-05,2014-06-05,6.343003027000001,41212.5,0.155279503,6210.958363192342,0.0440733345878071,CA,91325
2017-09-21,2017-09-21,6.27,20064.0,0.19298245600000002,3292.866795645933,-0.029020873639354065,CA,92029
2009-06-01,2009-06-01,5.4,46650.0,0.181451613,4712.962962962963,0.45444801714898175,NY,10528
2011-09-13,2011-09-13,3.22,30669.74,0.18548387100000002,7774.76397515528,0.1837315868996607,NY,14424
2016-08-09,2016-08-09,6.89,16282.0,0.168569809,2458.198842539913,-0.04022786052696229,CA,91913
2015-12-18,2015-12-18,9.66,54310.0,0.211656442,5622.153209109731,0.0,MA,-9999
2009-07-15,2009-07-15,3.78,25529.0,0.166666667,5581.264936243387,0.1735993787849113,CA,92037
2014-04-08,2014-04-08,8.085,39616.5,0.15030674800000002,4899.999999999999,0.0,MA,1106
2012-09-06,2012-09-06,6.0,22519.25,0.155279503,3419.875,0.08881290451502603,MA,2056
2015-12-10,2015-12-10,4.59,12500.0,0.158385093,2827.932055882353,-0.03841665092,CA,92083
2016-11-28,2016-11-28,8.67,40315.5,0.157407407,4532.006920415225,0.025374855824682813,NY,11717
2016-08-11,2016-08-11,4.94,22526.0,0.160493827,4654.982892651822,-0.020847708856432567,CA,92026
2017-10-27,2017-10-27,8.7,43215.0,0.173652695,4567.241379310345,0.08052759458521347,NY,12302
2014-08-29,2014-08-29,5.025,40056.8,0.20552147199999998,7175.482587064676,0.0998582013540772,MA,2451
2016-11-09,2016-11-09,3.92,18133.0,0.17177914100000002,4720.829170433673,-0.020550948442066952,CA,92694
2011-09-16,2011-09-16,4.92,32505.0,0.139455782,4906.707317073171,0.2573142593447162,MA,1568
2013-06-13,2013-06-13,4.08,28560.0,0.148148148,7000.0,0.0,MA,1801
2016-08-12,2016-08-12,8.48,43418.0,0.160606061,5215.111034115566,-0.018566989941959558,CA,92677
2017-08-17,2017-08-17,4.5,19940.0,0.18292682899999999,4523.9779067555555,-0.02095790272818455,CA,92071
2013-08-13,2013-08-13,5.2,18950.0,0.160493827,3644.230769230769,0.0,NM,88047
2014-11-11,2014-11-11,5.5,32450.0,0.153374233,5836.700771054545,0.01072868287211094,CA,92154
2015-06-05,2015-06-05,6.375,22313.0,0.160377358,3604.698940407843,-0.0298909041859006,CA,92106
2016-12-19,2016-12-19,6.2,26931.0,0.18902439,3843.7096774193546,0.11510898221380565,NY,10306
2016-06-30,2016-06-30,8.19,32956.0,0.19207317100000001,4118.995488241758,-0.02362462218412429,CA,92028
